"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_1281",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1282",0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0
"OTU_1283",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
"OTU_1284",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1285",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1286",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1287",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1288",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1289",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1290",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"OTU_129",0,0,0,0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0
"OTU_1291",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"OTU_1293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"OTU_1294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"OTU_1295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"OTU_1297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"OTU_1299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"OTU_1300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"OTU_1301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"OTU_1302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"OTU_1304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"OTU_1305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1306",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_130",404,7,588,0,0,0,3,0,75,0,0,0,0,85,54,0,28,5
"OTU_13",0,39,2160,1607,3940,0,0,10187,12,421,395,0,0,26,160,139,191,0
"OTU_1307",0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1308",0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0
"OTU_1309",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1310",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"OTU_1311",0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"OTU_1312",0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1313",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_1314",0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0
"OTU_1315",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"OTU_131",34,0,0,0,0,0,0,0,186,0,0,596,0,0,0,0,314,0
"OTU_1316",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"OTU_1317",0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,4,0
"OTU_1318",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"OTU_1319",0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0
"OTU_1320",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_132",0,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1321",0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0
"OTU_1322",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1323",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1324",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1325",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"OTU_1326",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1327",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1328",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0
"OTU_1329",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1330",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"OTU_133",0,0,0,0,4,21,9,10,228,16,67,482,0,0,0,0,325,0
"OTU_1331",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1332",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"OTU_1334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"OTU_1335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_1336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"OTU_1337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"OTU_1338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_1339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1342",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1343",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1344",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1345",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"OTU_134",4,0,0,0,2,0,0,0,0,0,8,0,1018,0,4,3,3,0
"OTU_1346",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_1347",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_1348",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"OTU_1349",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"OTU_1350",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"OTU_135",0,274,449,0,18,0,20,16,0,10,13,0,12,25,363,0,0,0
"OTU_1351",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1352",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1353",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1354",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0
"OTU_1355",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1356",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1357",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1358",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"OTU_1359",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"OTU_1360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"OTU_136",0,757,44,0,0,0,21,0,0,170,0,0,0,0,0,0,28,9
"OTU_1361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"OTU_1363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"OTU_1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1368",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1369",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1370",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_137",0,0,0,0,359,0,282,363,0,0,0,0,0,5,0,0,0,0
"OTU_1371",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1372",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"OTU_1373",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0
"OTU_1374",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_1375",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1376",0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0
"OTU_1377",0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0
"OTU_1378",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"OTU_1379",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0
"OTU_1380",0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0
"OTU_1381",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1382",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_1383",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"OTU_138",24,33,23,15,0,0,18,0,0,0,0,0,0,41,119,190,0,625
"OTU_1384",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1385",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"OTU_1386",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1387",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_1388",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1389",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1390",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_139",0,78,65,0,0,0,45,0,0,257,0,75,0,0,453,265,0,0
"OTU_1391",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"OTU_1393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"OTU_1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"OTU_1399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"OTU_140",0,82,21,373,222,95,11,7,0,0,12,0,0,0,0,8,123,22
"OTU_1401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"OTU_1402",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1403",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1404",0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1405",0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1406",0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1407",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1408",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1409",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0
"OTU_1410",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1411",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_14",6911,534,236,3014,12,0,978,1346,5,190,1077,49,1914,4,1522,17,23,136
"OTU_1412",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1413",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1414",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1415",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0
"OTU_141",2,0,0,0,0,0,0,0,32,0,0,39,0,833,0,0,37,0
"OTU_1416",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0
"OTU_1417",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1418",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0
"OTU_1419",0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0
"OTU_1420",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_142",0,0,0,15,0,0,166,0,89,0,0,64,0,0,0,0,652,0
"OTU_1421",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1422",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1423",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1424",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0
"OTU_1425",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1426",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1427",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1428",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"OTU_1429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"OTU_1430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_143",0,0,0,0,0,25,8,3,302,0,0,397,0,0,0,0,272,0
"OTU_1431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1436",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1437",0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1438",0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0
"OTU_1439",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"OTU_1440",0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0
"OTU_144",0,456,0,0,416,0,0,0,0,0,0,0,0,0,2,64,0,0
"OTU_1441",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1442",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1443",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1444",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1445",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1446",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"OTU_1447",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_1448",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1449",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1450",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"OTU_145",0,18,23,0,846,0,0,0,0,0,13,0,0,23,17,0,0,0
"OTU_1451",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1452",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"OTU_1453",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"OTU_1454",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1455",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_1456",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"OTU_1457",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"OTU_1458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5
"OTU_1459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_1461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"OTU_1464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"OTU_146",305,15,362,21,14,0,0,0,10,0,25,0,5,0,96,0,0,181
"OTU_1465",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1466",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1467",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1468",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1469",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1470",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1471",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1472",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1473",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"OTU_1474",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"OTU_1475",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1476",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1477",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_147",41,0,0,0,0,0,778,0,0,0,0,58,0,0,0,0,13,0
"OTU_1478",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_1479",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1480",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_148",0,129,68,0,0,0,261,189,0,36,50,0,0,35,133,0,19,0
"OTU_1481",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1482",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"OTU_1483",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_1484",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1485",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1486",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"OTU_1487",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"OTU_1488",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"OTU_1489",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"OTU_1490",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"OTU_149",0,0,35,3,2,0,64,0,332,0,53,193,0,0,0,0,237,4
"OTU_1491",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"OTU_1492",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"OTU_1493",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1494",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"OTU_1495",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_1496",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1497",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"OTU_1498",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"OTU_1499",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"OTU_1500",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"OTU_1501",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"OTU_150",56,14,0,0,19,109,0,5,71,17,21,42,0,486,0,0,24,0
"OTU_1502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"OTU_1503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"OTU_1504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_1506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"OTU_1507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"OTU_1508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_1509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_151",0,0,0,0,1,0,0,0,855,0,0,0,0,0,0,0,0,0
"OTU_1511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"OTU_1513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"OTU_1514",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1515",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1516",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1517",0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_1518",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1519",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1520",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_152",0,6,8,0,0,478,5,0,70,0,0,277,0,0,3,0,14,0
"OTU_1521",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1522",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1523",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0
"OTU_1524",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"OTU_1525",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1526",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"OTU_1527",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"OTU_1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"OTU_1529",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1530",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_153",0,0,15,0,2,0,0,0,10,593,0,14,23,0,0,385,14,0
"OTU_1531",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1532",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1533",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_1534",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"OTU_1535",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"OTU_1536",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"OTU_1537",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"OTU_1538",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"OTU_1539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
"OTU_1540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_154",0,0,0,0,0,0,0,357,0,0,0,0,443,0,0,0,5,72
"OTU_1541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"OTU_1543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_1545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"OTU_1549",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1550",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1551",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1552",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1553",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_155",15,0,179,62,0,0,35,98,13,0,45,263,0,0,39,38,76,90
"OTU_1554",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1555",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1556",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1557",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1558",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"OTU_1559",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"OTU_1560",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"OTU_1561",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"OTU_15",42,0,150,7236,143,0,50,9610,0,118,0,0,19,0,0,0,54,0
"OTU_1562",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"OTU_156",17,63,198,21,22,0,33,15,0,29,22,0,0,42,25,22,0,378
"OTU_1563",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"OTU_1564",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0
"OTU_1565",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
